code,label,slug,restaurant_name,objectID
TYC_1122,Traditional Cuisine,traditional-cuisine,Pot au Feu,78722
TYC_1049,French,french,Lys d'Or,79403
TYC_1031,Classic Cuisine,classic-cuisine,Lys d'Or,79403
TYC_1036,Creative,creative,Vrijmoed,78636
TYC_1085,Modern Cuisine,modern-cuisine,Vrijmoed,78636
TYC_1085,Modern Cuisine,modern-cuisine,Publiek,78674
TYC_1052,Modern French,modern-french,Brabohoeve,78809
TYC_1085,Modern Cuisine,modern-cuisine,'t Vlasbloemeken,65792
TYC_1085,Modern Cuisine,modern-cuisine,Sensum,79320
TYC_1068,Japanese,japanese,Amatsu,78673
TYC_1052,Modern French,modern-french,Colette - De Vijvers,79312
TYC_1122,Traditional Cuisine,traditional-cuisine,Bistro De Vijvers,79371
TYC_1117,Thai,thai,Le Baan Thaï,79148
TYC_1126,Vegetarian,vegetarian,Heritage,78829
TYC_1096,Seafood,seafood-1096,Heritage,78829
TYC_6,Contemporary,contemporary,Château du Mylord,79216
TYC_1052,Modern French,modern-french,Karel De Stoute,78763
TYC_1156,Market Cuisine,market-cuisine,Karel De Stoute,78763
TYC_1085,Modern Cuisine,modern-cuisine,Nonam,78806
TYC_1065,International,international,Nonam,78806
TYC_1031,Classic Cuisine,classic-cuisine,Chez Duche,79112
TYC_1036,Creative,creative,Roots,79195
TYC_1085,Modern Cuisine,modern-cuisine,Roots,79195
TYC_1052,Modern French,modern-french,Au Tour du Vin,78987
TYC_1085,Modern Cuisine,modern-cuisine,Nr.12 by Helsen,79016
TYC_1010,Asian,asian,a food affair,78967
TYC_1085,Modern Cuisine,modern-cuisine,DOOR73,79030
TYC_1156,Market Cuisine,market-cuisine,DOOR73,79030
TYC_1012,World Cuisine,world-cuisine,OAK,78778
TYC_1051,Creative French,creative-french,OAK,78778
TYC_1085,Modern Cuisine,modern-cuisine,Maste,79062
TYC_1063,Asian Influences,asian-influences,Rizoom,79304
TYC_1051,Creative French,creative-french,l'Essentiel,79387
TYC_1047,Flemish,flemish,Patyntje,78853
TYC_1052,Modern French,modern-french,Cul de Poule,78930
TYC_1146,Organic,organic,Elders,79429
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Vilain,79410
TYC_1031,Classic Cuisine,classic-cuisine,Les Frères Louise,79363
TYC_1052,Modern French,modern-french,Maxens,78950
TYC_1052,Modern French,modern-french,L'Entretien,79348
TYC_1250,Seasonal Cuisine,seasonal-cuisine,L'Entretien,79348
TYC_1050,Classic French,classic-french,Brasserie Latem,79070
TYC_1051,Creative French,creative-french,Les Gribaumonts,78804
TYC_1122,Traditional Cuisine,traditional-cuisine,Les Gribaumonts,78804
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Masu,79013
TYC_1128,Meats and Grills,meats-and-grills,La Table du Boucher,79302
TYC_1052,Modern French,modern-french,Benoit en Bernard Dewitte,79133
TYC_1044,Spanish,spanish,Le Comptoir de Marie,79008
TYC_1156,Market Cuisine,market-cuisine,Origines,79204
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Origines,79204
TYC_1015,Belgian,belgian,Brasserie Boulevard,78725
TYC_1031,Classic Cuisine,classic-cuisine,Brasserie Boulevard,78725
TYC_1067,Italian,italian,I Ragazzi,79294
TYC_1052,Modern French,modern-french,La Fermette des Pins,79157
TYC_1156,Market Cuisine,market-cuisine,L'air des Sens,79224
TYC_1036,Creative,creative,L'air des Sens,79224
TYC_1085,Modern Cuisine,modern-cuisine,L'homard Bizarre,78947
TYC_800,French Contemporary,french-contemporary,Le P'tit Gaby,79200
TYC_1052,Modern French,modern-french,Maison D,78808
TYC_1122,Traditional Cuisine,traditional-cuisine,d'Oude Schuur,78727
TYC_1051,Creative French,creative-french,Le Val d'Heure,78757
TYC_1085,Modern Cuisine,modern-cuisine,Deboeveries,79293
TYC_1031,Classic Cuisine,classic-cuisine,In den Hert,79209
TYC_1085,Modern Cuisine,modern-cuisine,De Vous à Nous,78886
TYC_1050,Classic French,classic-french,d'Eugénie à Emilie,79232
TYC_1122,Traditional Cuisine,traditional-cuisine,d'Eugénie à Emilie,79232
TYC_1122,Traditional Cuisine,traditional-cuisine,Le Faitout,78966
TYC_1085,Modern Cuisine,modern-cuisine,Baarle 90,79122
TYC_1052,Modern French,modern-french,De Cuylhoeve,79309
TYC_1049,French,french,Julien,79211
TYC_1052,Modern French,modern-french,Julien,79211
TYC_1085,Modern Cuisine,modern-cuisine,Racines,79382
TYC_6,Contemporary,contemporary,Racines,79382
TYC_1036,Creative,creative,Les Sens du Goût,78717
TYC_1085,Modern Cuisine,modern-cuisine,Pré de chez vous,78631
TYC_1085,Modern Cuisine,modern-cuisine,Rascasse,79175
TYC_1096,Seafood,seafood-1096,Rascasse,79175
TYC_1085,Modern Cuisine,modern-cuisine,Haute Cookure,78990
TYC_1085,Modern Cuisine,modern-cuisine,L'Espièglerie,78941
TYC_1122,Traditional Cuisine,traditional-cuisine,Plein 25,79274
TYC_1122,Traditional Cuisine,traditional-cuisine,Brasserie du Quai,78641
TYC_1096,Seafood,seafood-1096,Brasserie du Quai,78641
TYC_1052,Modern French,modern-french,Les Potes au Feu,78856
TYC_1085,Modern Cuisine,modern-cuisine,La table du Royal Snail,79318
TYC_1031,Classic Cuisine,classic-cuisine,Michel,78675
TYC_1122,Traditional Cuisine,traditional-cuisine,La Brasserie,78962
TYC_1050,Classic French,classic-french,La Brasserie,78962
TYC_800,French Contemporary,french-contemporary,Vin Saveurs,79361
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Vin Saveurs,79361
TYC_1051,Creative French,creative-french,Attablez-vous,78678
TYC_1052,Modern French,modern-french,Attablez-vous,78678
TYC_1085,Modern Cuisine,modern-cuisine,De Pastorie,78750
TYC_1052,Modern French,modern-french,Bachtekerke,79188
TYC_1156,Market Cuisine,market-cuisine,Bachtekerke,79188
TYC_1031,Classic Cuisine,classic-cuisine,Fou du Goût,79255
TYC_1049,French,french,Tribeca,79278
TYC_1128,Meats and Grills,meats-and-grills,Auberge l'Entrecôte,78998
TYC_1085,Modern Cuisine,modern-cuisine,La Plage d'Amée,78659
TYC_1124,Turkish,turkish,Blanc by Aytems,79183
TYC_1085,Modern Cuisine,modern-cuisine,Blanc by Aytems,79183
TYC_1067,Italian,italian,Coco Pazzo,79132
TYC_1085,Modern Cuisine,modern-cuisine,Coco Pazzo,79132
TYC_1036,Creative,creative,Hof van Cleve,78780
TYC_1085,Modern Cuisine,modern-cuisine,De Stadt van Luijck,78719
TYC_1067,Italian,italian,De Stadt van Luijck,78719
TYC_1085,Modern Cuisine,modern-cuisine,De Gebrande Winning,78698
TYC_1156,Market Cuisine,market-cuisine,Ambacht,79254
TYC_1049,French,french,Ambacht,79254
TYC_1085,Modern Cuisine,modern-cuisine,Carré d'Herbes,79330
TYC_1156,Market Cuisine,market-cuisine,De Fakkels,79083
TYC_1085,Modern Cuisine,modern-cuisine,De Fakkels,79083
TYC_1030,Chinese,chinese,Chez Chen,78831
TYC_6,Contemporary,contemporary,Huize Alberic,79303
TYC_1122,Traditional Cuisine,traditional-cuisine,Epices et Nous,79003
TYC_1052,Modern French,modern-french,Epices et Nous,79003
TYC_1156,Market Cuisine,market-cuisine,Terroir,78934
TYC_1015,Belgian,belgian,Comptoir de l'Eau Vive,78735
TYC_1146,Organic,organic,Atelier de Bossimé,78839
TYC_1052,Modern French,modern-french,Atelier de Bossimé,78839
TYC_1012,World Cuisine,world-cuisine,KAN10,79229
TYC_1051,Creative French,creative-french,La Belle,78707
TYC_1156,Market Cuisine,market-cuisine,Potiron,78999
TYC_1085,Modern Cuisine,modern-cuisine,Potiron,78999
TYC_1085,Modern Cuisine,modern-cuisine,Seir,78874
TYC_1067,Italian,italian,L'Angelo Rosso,78994
TYC_1085,Modern Cuisine,modern-cuisine,L'O à la Bouche,79031
TYC_1122,Traditional Cuisine,traditional-cuisine,Bistronoom,79155
TYC_1122,Traditional Cuisine,traditional-cuisine,La Petite Gayole,79146
TYC_1050,Classic French,classic-french,La Petite Gayole,79146
TYC_1085,Modern Cuisine,modern-cuisine,Aurum by Gary Kirchens,79196
TYC_1096,Seafood,seafood-1096,Auberge des Moules,65613
TYC_1052,Modern French,modern-french,Robuust,79257
TYC_1049,French,french,Robuust,79257
TYC_1250,Seasonal Cuisine,seasonal-cuisine,De Farmasie,78661
TYC_1122,Traditional Cuisine,traditional-cuisine,De Farmasie,78661
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Le Grand Pré,79346
TYC_1049,French,french,Le Grand Pré,79346
TYC_1162,Grills,grills-1162,Cœur de Bœuf,78784
TYC_1122,Traditional Cuisine,traditional-cuisine,Cœur de Bœuf,78784
TYC_1031,Classic Cuisine,classic-cuisine,Les Gourmands,78754
TYC_1122,Traditional Cuisine,traditional-cuisine,La Marelle Café,79378
TYC_1156,Market Cuisine,market-cuisine,La Marelle Café,79378
TYC_1036,Creative,creative,La Cuisine d'un Gourmand,79021
TYC_1051,Creative French,creative-french,La Cuisine d'un Gourmand,79021
TYC_1051,Creative French,creative-french,Lettres Gourmandes,79043
TYC_1085,Modern Cuisine,modern-cuisine,Lettres Gourmandes,79043
TYC_1156,Market Cuisine,market-cuisine,Bistro Berto,78917
TYC_1052,Modern French,modern-french,L'Eau Vive,78818
TYC_1085,Modern Cuisine,modern-cuisine,L'Eau Vive,78818
TYC_1085,Modern Cuisine,modern-cuisine,Savoury,79081
TYC_1128,Meats and Grills,meats-and-grills,Bachten De Leie,78623
TYC_1031,Classic Cuisine,classic-cuisine,Bachten De Leie,78623
TYC_1156,Market Cuisine,market-cuisine,Le Petit Axhe,79059
TYC_1085,Modern Cuisine,modern-cuisine,Le D'Arville,79422
TYC_1052,Modern French,modern-french,Bouffard,79098
TYC_1096,Seafood,seafood-1096,L'impératif,78787
TYC_1052,Modern French,modern-french,Den Duyventooren,79011
TYC_1052,Modern French,modern-french,Bink,78922
TYC_1051,Creative French,creative-french,Bink,78922
TYC_1067,Italian,italian,CucinaMarangon,78648
TYC_1052,Modern French,modern-french,Hert,79419
TYC_1036,Creative,creative,Hert,79419
TYC_1085,Modern Cuisine,modern-cuisine,Amu,79097
TYC_800,French Contemporary,french-contemporary,Amu,79097
TYC_1052,Modern French,modern-french,Bistro Lin’eau,79349
TYC_1036,Creative,creative,Marcus,79430
TYC_1085,Modern Cuisine,modern-cuisine,'t Vijfde Seizoen,79119
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Calla's,79163
TYC_1122,Traditional Cuisine,traditional-cuisine,Rongese,78644
TYC_1156,Market Cuisine,market-cuisine,Rongese,78644
TYC_1085,Modern Cuisine,modern-cuisine,Woestyne,78899
TYC_1036,Creative,creative,Woestyne,78899
TYC_1052,Modern French,modern-french,L'Envie,78889
TYC_1156,Market Cuisine,market-cuisine,Tafel 10,79191
TYC_1085,Modern Cuisine,modern-cuisine,Tafel 10,79191
TYC_1052,Modern French,modern-french,Ogst,79128
TYC_1052,Modern French,modern-french,De Kleine Toren van Baarland,65702
TYC_1102,Country cooking,country,De Kleine Toren van Baarland,65702
TYC_1052,Modern French,modern-french,Leeuw,78876
TYC_1051,Creative French,creative-french,ROSS,78908
TYC_1085,Modern Cuisine,modern-cuisine,Osteria Moretti,78910
TYC_1085,Modern Cuisine,modern-cuisine,JER,78729
TYC_6,Contemporary,contemporary,JER,78729
TYC_1051,Creative French,creative-french,De Kwizien,79198
TYC_1036,Creative,creative,L'artiste,79042
TYC_1052,Modern French,modern-french,Castor,78711
TYC_1085,Modern Cuisine,modern-cuisine,Nyde,78864
TYC_1036,Creative,creative,Ansoler,79028
TYC_1067,Italian,italian,Lucana,78826
TYC_1052,Modern French,modern-french,Lucana,78826
TYC_1085,Modern Cuisine,modern-cuisine,Inter Scaldes,65881
TYC_1051,Creative French,creative-french,Otoro,79376
TYC_1052,Modern French,modern-french,Otoro,79376
TYC_1050,Classic French,classic-french,La Paulée Marie-Pierre,78815
TYC_800,French Contemporary,french-contemporary,Restaurant 1397,66213
TYC_1052,Modern French,modern-french,De Hemel,65726
TYC_1149,Home Cooking,home-cooking,De Hemel,65726
TYC_1085,Modern Cuisine,modern-cuisine,La Fermette,79181
TYC_1049,French,french,La Fermette,79181
TYC_1031,Classic Cuisine,classic-cuisine,la petite Madeleine,79384
TYC_1052,Modern French,modern-french,Cadre Culinaire,78939
TYC_1036,Creative,creative,Innesto,79034
TYC_1031,Classic Cuisine,classic-cuisine,De Zwaan,78740
TYC_1156,Market Cuisine,market-cuisine,De Traagheid,79256
TYC_1156,Market Cuisine,market-cuisine,Un temps pour Soi,79250
TYC_1156,Market Cuisine,market-cuisine,Sel et Poivre,78768
TYC_1031,Classic Cuisine,classic-cuisine,Gaston Vouzote,79199
TYC_1146,Organic,organic,Arabelle Meirlaen,78847
TYC_1036,Creative,creative,Arabelle Meirlaen,78847
TYC_1096,Seafood,seafood-1096,Oesterbeurs,65801
TYC_1096,Seafood,seafood-1096,Oesterput 14,65779
TYC_1102,Country cooking,country,Delys,79275
TYC_1085,Modern Cuisine,modern-cuisine,Delys,79275
TYC_1096,Seafood,seafood-1096,Nolet's Vistro,65739
TYC_1085,Modern Cuisine,modern-cuisine,Restaurant Dirkjan Decock,78905
TYC_1036,Creative,creative,Messeyne,78726
TYC_1085,Modern Cuisine,modern-cuisine,Messeyne,78726
TYC_1052,Modern French,modern-french,Table d'Amis,78973
TYC_1156,Market Cuisine,market-cuisine,Table d'Amis,78973
TYC_1051,Creative French,creative-french,Saint-Christophe,78748
TYC_1156,Market Cuisine,market-cuisine,Va et Vient,78897
TYC_1052,Modern French,modern-french,Va et Vient,78897
TYC_1122,Traditional Cuisine,traditional-cuisine,Le Confessionnal,78911
TYC_1051,Creative French,creative-french,Restaurant 1857,65460
TYC_1102,Country cooking,country,Kwizien,78622
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Kwizien,78622
TYC_1156,Market Cuisine,market-cuisine,De Garage,79428
TYC_1085,Modern Cuisine,modern-cuisine,Vroenhout,65692
TYC_1036,Creative,creative,Philippe Fauchet,79130
TYC_1050,Classic French,classic-french,Au Petit Château,78885
TYC_1085,Modern Cuisine,modern-cuisine,d'Afspanning,79012
TYC_1156,Market Cuisine,market-cuisine,La Broche,79114
TYC_1031,Classic Cuisine,classic-cuisine,Les Amourettes,78894
TYC_1052,Modern French,modern-french,Het Vliegend Tapijt,79139
TYC_1102,Country cooking,country,De Kromme Watergang,65867
TYC_1085,Modern Cuisine,modern-cuisine,De Kromme Watergang,65867
TYC_1122,Traditional Cuisine,traditional-cuisine,Vol-Ver,79090
TYC_1052,Modern French,modern-french,La Grange d'Hamois,79359
TYC_1050,Classic French,classic-french,La Grange d'Hamois,79359
TYC_1036,Creative,creative,De Mijlpaal,78925
TYC_1036,Creative,creative,Alter,78640
TYC_1085,Modern Cuisine,modern-cuisine,Magis,79094
TYC_1156,Market Cuisine,market-cuisine,Kale & de Bril,65821
TYC_1102,Country cooking,country,Kale & de Bril,65821
TYC_1031,Classic Cuisine,classic-cuisine,Octo,78695
TYC_1085,Modern Cuisine,modern-cuisine,Le Musigny,76685
TYC_1052,Modern French,modern-french,De Kluizenaer,65835
TYC_1036,Creative,creative,Codium,65574
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Codium,65574
TYC_1052,Modern French,modern-french,Het Binnenhof,65803
TYC_1085,Modern Cuisine,modern-cuisine,Rebelle,78923
TYC_1085,Modern Cuisine,modern-cuisine,Karel V,65485
TYC_1036,Creative,creative,Cuchara,79228
TYC_1085,Modern Cuisine,modern-cuisine,Cuchara,79228
TYC_1010,Asian,asian,O&O,65589
TYC_1063,Asian Influences,asian-influences,O&O,65589
TYC_1067,Italian,italian,La Storia - Royal Hainaut,75948
TYC_1085,Modern Cuisine,modern-cuisine,Schatteman,78915
TYC_1052,Modern French,modern-french,le Vugo,79306
TYC_1085,Modern Cuisine,modern-cuisine,le Vugo,79306
TYC_1031,Classic Cuisine,classic-cuisine,Cocotte,79178
TYC_1052,Modern French,modern-french,Cocotte,79178
TYC_1085,Modern Cuisine,modern-cuisine,La Cravache,78963
TYC_1036,Creative,creative,Culinair,78992
TYC_1162,Grills,grills-1162,The Thrill,79140
TYC_1128,Meats and Grills,meats-and-grills,The Thrill,79140
TYC_1085,Modern Cuisine,modern-cuisine,Villared,79279
TYC_1036,Creative,creative,La Durée,79262
TYC_1085,Modern Cuisine,modern-cuisine,La Durée,79262
TYC_1156,Market Cuisine,market-cuisine,Spetters,65865
TYC_1085,Modern Cuisine,modern-cuisine,Spetters,65865
TYC_800,French Contemporary,french-contemporary,RectoVerso,79370
TYC_1250,Seasonal Cuisine,seasonal-cuisine,RectoVerso,79370
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Vonk,79242
TYC_1156,Market Cuisine,market-cuisine,Vonk,79242
TYC_1102,Country cooking,country,In de Oude Stempel,65715
TYC_1036,Creative,creative,In de Oude Stempel,65715
TYC_1102,Country cooking,country,CCnomie,79271
TYC_1156,Market Cuisine,market-cuisine,CCnomie,79271
TYC_1156,Market Cuisine,market-cuisine,Concept Gourmand,79106
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,Escobar,65558
TYC_1044,Spanish,spanish,Escobar,65558
TYC_1067,Italian,italian,La Botte,78744
TYC_1085,Modern Cuisine,modern-cuisine,Bistro Cuisine Kwizien,78837
TYC_1156,Market Cuisine,market-cuisine,Bistro Cuisine Kwizien,78837
TYC_1052,Modern French,modern-french,Daefnis,78702
TYC_1085,Modern Cuisine,modern-cuisine,Au gré des Saisons,79335
TYC_1067,Italian,italian,Au gré des Saisons,79335
TYC_1052,Modern French,modern-french,Hostellerie Gilain,78701
TYC_1085,Modern Cuisine,modern-cuisine,Akko,78868
TYC_1036,Creative,creative,Pouwe,65761
TYC_1052,Modern French,modern-french,Etablissement 1880,65804
TYC_1156,Market Cuisine,market-cuisine,Sjalotte,78887
TYC_1085,Modern Cuisine,modern-cuisine,Katseveer,65728
TYC_1128,Meats and Grills,meats-and-grills,Jacob's,78716
TYC_1085,Modern Cuisine,modern-cuisine,L'Arbre,77073
TYC_1052,Modern French,modern-french,'t Jagthuijs,65798
TYC_1085,Modern Cuisine,modern-cuisine,La Trinité,65603
TYC_1051,Creative French,creative-french,Crijns,65751
TYC_1036,Creative,creative,De Jonkman,79079
TYC_1156,Market Cuisine,market-cuisine,Laurel & Hardy,78732
TYC_1051,Creative French,creative-french,Le Coq aux Champs,79103
TYC_1036,Creative,creative,Wolfslaar,65842
TYC_1051,Creative French,creative-french,Boury,79185
TYC_1085,Modern Cuisine,modern-cuisine,DiVino,65953
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,DiVino,65953
TYC_1051,Creative French,creative-french,Moonstone,79345
TYC_1031,Classic Cuisine,classic-cuisine,De Vijverhoeve,65595
TYC_1036,Creative,creative,Meliefste,65799
TYC_1085,Modern Cuisine,modern-cuisine,De Kristalijn,78752
TYC_1036,Creative,creative,Salon de Provence,65876
TYC_1156,Market Cuisine,market-cuisine,Goline,78790
TYC_1099,Portuguese,portuguese,Goline,78790
TYC_814,Italian Contemporary,italian-contemporary,Porta Sud,65908
TYC_1122,Traditional Cuisine,traditional-cuisine,Siphon,78788
TYC_1156,Market Cuisine,market-cuisine,Mout,79339
TYC_1250,Seasonal Cuisine,seasonal-cuisine,Mout,79339
TYC_1085,Modern Cuisine,modern-cuisine,De Zuidkant,79125
TYC_1052,Modern French,modern-french,Bistro Rombaux,78759
TYC_1122,Traditional Cuisine,traditional-cuisine,La Baratte,75807
TYC_800,French Contemporary,french-contemporary,Bistro Le Nord,78743
TYC_1052,Modern French,modern-french,Dell'arte,65899
TYC_1085,Modern Cuisine,modern-cuisine,Goffin,79095
TYC_1036,Creative,creative,Arborescence,78230
TYC_1012,World Cuisine,world-cuisine,Chocolat,65850
TYC_1051,Creative French,creative-french,Chocolat,65850
TYC_1085,Modern Cuisine,modern-cuisine,Ma Passion,79046
TYC_1052,Modern French,modern-french,Klost’r,79392
TYC_1051,Creative French,creative-french,Sans Cravate,78738
TYC_1036,Creative,creative,Sans Cravate,78738
TYC_1052,Modern French,modern-french,Franco Belge,78888
TYC_1083,Mediterranean Cuisine,mediterranean-cuisine,l'Apropos,78687
TYC_1156,Market Cuisine,market-cuisine,l'Apropos,78687
TYC_1065,International,international,Teasers & Orange District,79017
TYC_1156,Market Cuisine,market-cuisine,Teasers & Orange District,79017
TYC_1051,Creative French,creative-french,Zet'Joe by Geert Van Hecke,78777
TYC_1047,Flemish,flemish,Refter,79350
TYC_1101,Regional Cuisine,regional-cuisine,Refter,79350
TYC_1068,Japanese,japanese,Tanuki,78728
TYC_1085,Modern Cuisine,modern-cuisine,Bruut,78900
TYC_1012,World Cuisine,world-cuisine,Promessa,65802
TYC_1012,World Cuisine,world-cuisine,De Mangerie,78724
TYC_800,French Contemporary,french-contemporary,Bistro 't Verschil,78935
TYC_1052,Modern French,modern-french,Assiette Blanche,78721
TYC_1122,Traditional Cuisine,traditional-cuisine,Brasserie Grand Cru,78880
TYC_1049,French,french,Brasserie Grand Cru,78880
TYC_1156,Market Cuisine,market-cuisine,Goesepitte 43,78775
TYC_1052,Modern French,modern-french,Goesepitte 43,78775
TYC_1036,Creative,creative,Le Mystique,79165
TYC_1049,French,french,L'aperovino,79436
TYC_1063,Asian Influences,asian-influences,L.E.S.S.,79343
TYC_1085,Modern Cuisine,modern-cuisine,CRKL,79420
TYC_1036,Creative,creative,CRKL,79420
TYC_1050,Classic French,classic-french,Atelier Tête Pressée,78690
TYC_1036,Creative,creative,Atelier Tête Pressée,78690
TYC_1012,World Cuisine,world-cuisine,Scherp,65684
TYC_1102,Country cooking,country,Locàle by Kok au Vin,79337
TYC_1156,Market Cuisine,market-cuisine,Locàle by Kok au Vin,79337
TYC_1156,Market Cuisine,market-cuisine,Tou.Gou,78776
TYC_1051,Creative French,creative-french,Tou.Gou,78776
TYC_1052,Modern French,modern-french,Landgoed Rijckholt,65851
TYC_1063,Asian Influences,asian-influences,Blueness,65923
TYC_1036,Creative,creative,¡Toma!,79347
TYC_1036,Creative,creative,Pure C,65970
TYC_1085,Modern Cuisine,modern-cuisine,Bistro J.E.T.T.,78859
